风机名,状态码,状态码描述,激活时间,复位时间
10,290060,主轴承润滑故障(分油器堵塞),2021-08-25 11:15:25:424,2021-08-25 11:15:55:444
10,290060,主轴承润滑故障(分油器堵塞),2021-08-24 23:12:54:488,2021-08-24 23:13:24:508
10,290060,主轴承润滑故障(分油器堵塞),2021-08-24 11:10:23:546,2021-08-24 11:10:53:566
10,290060,主轴承润滑故障(分油器堵塞),2021-08-23 23:07:52:590,2021-08-23 23:08:22:610
10,290060,主轴承润滑故障(分油器堵塞),2021-08-23 11:05:21:661,2021-08-23 11:05:51:681
10,290060,主轴承润滑故障(分油器堵塞),2021-08-22 23:02:50:724,2021-08-22 23:03:20:744
10,290060,主轴承润滑故障(分油器堵塞),2021-08-22 11:00:19:786,2021-08-22 11:00:49:806
10,300908,桨叶齿轮润滑油位低,2021-08-22 08:05:09:085,2021-09-03 23:48:48:456
10,300907,桨叶轴承润滑油位低,2021-08-22 08:05:09:085,2021-09-03 23:48:48:456
10,300691,桨叶轴承润滑出错,2021-08-22 08:02:31:125,2021-08-22 08:02:31:145
10,300691,桨叶轴承润滑出错,2021-08-22 08:01:31:085,2021-08-22 08:01:31:105
10,300692,桨叶齿轮润滑出错,2021-08-22 08:00:33:285,2021-08-22 08:00:33:305
10,300691,桨叶轴承润滑出错,2021-08-22 08:00:31:045,2021-08-22 08:00:31:065
10,300692,桨叶齿轮润滑出错,2021-08-22 07:59:33:233,2021-08-22 07:59:33:253
10,300691,桨叶轴承润滑出错,2021-08-22 07:59:30:993,2021-08-22 07:59:31:013
10,300692,桨叶齿轮润滑出错,2021-08-22 07:58:33:193,2021-08-22 07:58:33:213
10,300691,桨叶轴承润滑出错,2021-08-22 07:58:30:953,2021-08-22 07:58:30:973
10,10011,机舱振动报警,2021-08-22 02:05:47:642,2021-08-22 07:55:09:053
10,60004,自动解缆,2021-08-21 23:55:36:500,2021-08-22 00:04:01:352
10,290060,主轴承润滑故障(分油器堵塞),2021-08-21 22:57:48:844,2021-08-21 22:58:18:864
10,290060,主轴承润滑故障(分油器堵塞),2021-08-21 10:55:17:917,2021-08-21 10:55:47:937
10,290060,主轴承润滑故障(分油器堵塞),2021-08-20 22:52:46:974,2021-08-20 22:53:16:994
10,290060,主轴承润滑故障(分油器堵塞),2021-08-20 10:50:16:030,2021-08-20 10:50:46:050
10,290060,主轴承润滑故障(分油器堵塞),2021-08-19 22:47:45:089,2021-08-19 22:48:15:109
10,290060,主轴承润滑故障(分油器堵塞),2021-08-19 10:45:14:153,2021-08-19 10:45:44:173
10,290060,主轴承润滑故障(分油器堵塞),2021-08-18 22:42:43:215,2021-08-18 22:43:13:235
10,290060,主轴承润滑故障(分油器堵塞),2021-08-18 10:40:12:288,2021-08-18 10:40:42:308
10,290060,主轴承润滑故障(分油器堵塞),2021-08-17 22:37:41:335,2021-08-17 22:38:11:355
10,290060,主轴承润滑故障(分油器堵塞),2021-08-17 10:35:10:396,2021-08-17 10:35:40:416
10,290060,主轴承润滑故障(分油器堵塞),2021-08-16 22:32:39:454,2021-08-16 22:33:09:474
10,290060,主轴承润滑故障(分油器堵塞),2021-08-16 10:30:08:513,2021-08-16 10:30:38:533
10,290060,主轴承润滑故障(分油器堵塞),2021-08-15 22:27:37:554,2021-08-15 22:28:07:574
10,290060,主轴承润滑故障(分油器堵塞),2021-08-15 10:25:06:613,2021-08-15 10:25:36:633
10,290060,主轴承润滑故障(分油器堵塞),2021-08-14 22:22:35:667,2021-08-14 22:23:05:687
10,300907,桨叶轴承润滑油位低,2021-08-14 11:54:38:376,2021-08-22 07:55:09:053
10,300908,桨叶齿轮润滑油位低,2021-08-14 11:54:38:376,2021-08-22 07:55:09:053
10,910000,塔底停止按钮激活,2021-08-14 11:43:46:103,2021-08-14 11:44:38:343
10,290060,主轴承润滑故障(分油器堵塞),2021-08-14 10:20:04:723,2021-08-14 10:20:34:743
10,290060,主轴承润滑故障(分油器堵塞),2021-08-13 22:17:33:773,2021-08-13 22:18:03:793
10,60004,自动解缆,2021-08-13 14:23:56:281,2021-08-13 14:38:45:893
10,290060,主轴承润滑故障(分油器堵塞),2021-08-13 10:15:02:830,2021-08-13 10:15:32:850
10,290060,主轴承润滑故障(分油器堵塞),2021-08-12 22:12:31:898,2021-08-12 22:13:01:918
10,290060,主轴承润滑故障(分油器堵塞),2021-08-12 10:10:00:952,2021-08-12 10:10:30:972
10,290060,主轴承润滑故障(分油器堵塞),2021-08-11 22:07:29:996,2021-08-11 22:08:00:016
10,290060,主轴承润滑故障(分油器堵塞),2021-08-11 10:04:59:055,2021-08-11 10:05:29:075
10,290060,主轴承润滑故障(分油器堵塞),2021-08-10 22:02:28:111,2021-08-10 22:02:58:131
10,290060,主轴承润滑故障(分油器堵塞),2021-08-10 09:59:57:165,2021-08-10 10:00:27:185
10,290060,主轴承润滑故障(分油器堵塞),2021-08-09 21:57:26:209,2021-08-09 21:57:56:229
10,290060,主轴承润滑故障(分油器堵塞),2021-08-09 09:54:55:263,2021-08-09 09:55:25:283
10,290060,主轴承润滑故障(分油器堵塞),2021-08-08 21:52:24:331,2021-08-08 21:52:54:351
10,290060,主轴承润滑故障(分油器堵塞),2021-08-08 09:49:53:389,2021-08-08 09:50:23:409
10,60004,自动解缆,2021-08-08 05:44:22:616,2021-08-08 05:55:12:709
10,290060,主轴承润滑故障(分油器堵塞),2021-08-07 21:47:22:437,2021-08-07 21:47:52:457
10,290060,主轴承润滑故障(分油器堵塞),2021-08-07 09:44:51:501,2021-08-07 09:45:21:521
10,290060,主轴承润滑故障(分油器堵塞),2021-08-06 21:42:20:565,2021-08-06 21:42:50:585
10,290060,主轴承润滑故障(分油器堵塞),2021-08-06 09:39:49:631,2021-08-06 09:40:19:651
10,290060,主轴承润滑故障(分油器堵塞),2021-08-05 21:37:18:681,2021-08-05 21:37:48:701
10,290060,主轴承润滑故障(分油器堵塞),2021-08-05 09:34:47:735,2021-08-05 09:35:17:755
10,290060,主轴承润滑故障(分油器堵塞),2021-08-04 21:32:16:794,2021-08-04 21:32:46:814
10,290060,主轴承润滑故障(分油器堵塞),2021-08-04 09:29:45:846,2021-08-04 09:30:15:866
10,290060,主轴承润滑故障(分油器堵塞),2021-08-03 21:27:14:893,2021-08-03 21:27:44:913
10,290060,主轴承润滑故障(分油器堵塞),2021-08-03 09:24:43:966,2021-08-03 09:25:13:986
10,290060,主轴承润滑故障(分油器堵塞),2021-08-02 21:22:13:026,2021-08-02 21:22:43:046
10,290060,主轴承润滑故障(分油器堵塞),2021-08-02 09:19:42:097,2021-08-02 09:20:12:117
10,300908,桨叶齿轮润滑油位低,2021-08-02 02:25:06:099,2021-08-14 11:44:38:343
10,300907,桨叶轴承润滑油位低,2021-08-02 02:25:06:099,2021-08-14 11:44:38:343
10,300691,桨叶轴承润滑出错,2021-08-02 02:22:28:159,2021-08-02 02:22:28:179
10,300691,桨叶轴承润滑出错,2021-08-02 02:20:09:579,2021-08-02 02:20:09:599
10,300691,桨叶轴承润滑出错,2021-08-02 02:19:09:539,2021-08-02 02:19:09:559
10,300691,桨叶轴承润滑出错,2021-08-02 02:18:09:499,2021-08-02 02:18:09:519
10,10011,机舱振动报警,2021-08-02 02:14:47:179,2021-08-02 02:15:06:079
10,290060,主轴承润滑故障(分油器堵塞),2021-08-01 21:17:11:149,2021-08-01 21:17:41:169
10,300907,桨叶轴承润滑油位低,2021-08-01 10:38:06:177,2021-08-02 02:15:06:079
10,300908,桨叶齿轮润滑油位低,2021-08-01 10:38:06:177,2021-08-02 02:15:06:079
10,910000,塔底停止按钮激活,2021-08-01 10:28:05:185,2021-08-01 10:28:06:145
10,300908,桨叶齿轮润滑油位低,2021-08-01 10:23:13:545,2021-08-01 10:28:06:145
10,300907,桨叶轴承润滑油位低,2021-08-01 10:23:13:545,2021-08-01 10:28:06:145
10,300907,桨叶轴承润滑油位低,2021-08-01 09:31:20:581,2021-08-01 10:13:13:512
10,300908,桨叶齿轮润滑油位低,2021-08-01 09:31:20:581,2021-08-01 10:13:13:512
10,230031,变桨系统重复故障,2021-08-01 09:21:45:589,2021-08-01 10:13:13:512
10,300712,变桨系统轴柜2温度超限,2021-08-01 09:21:45:569,2021-08-01 10:12:16:012
10,270005,机舱冷却风扇保护,2021-08-01 09:21:30:569,2021-08-01 10:13:13:512
10,270005,机舱冷却风扇保护,2021-08-01 09:21:17:629,2021-08-01 09:21:20:549
10,300712,变桨系统轴柜2温度超限,2021-08-01 09:21:15:149,2021-08-01 09:21:20:549
10,230031,变桨系统重复故障,2021-08-01 09:20:46:349,2021-08-01 09:20:50:129
10,300712,变桨系统轴柜2温度超限,2021-08-01 09:20:46:329,2021-08-01 09:20:50:129
10,290060,主轴承润滑故障(分油器堵塞),2021-08-01 09:14:40:216,2021-08-01 09:15:10:236
10,50035,液压系统主压力过低,2021-08-01 09:14:32:996,2021-08-01 09:20:21:309
10,50002,液压油泵马达保护,2021-08-01 09:12:47:716,2021-08-01 09:20:21:309
10,270005,机舱冷却风扇保护,2021-08-01 09:12:23:216,2021-08-01 09:20:21:309
10,300908,桨叶齿轮润滑油位低,2021-08-01 00:04:45:024,2021-08-01 09:20:21:309
10,300907,桨叶轴承润滑油位低,2021-08-01 00:04:45:024,2021-08-01 09:20:21:309
10,290060,主轴承润滑故障(分油器堵塞),2021-08-01 21:17:11:149,2021-08-01 21:17:41:169
10,300908,桨叶齿轮润滑油位低,2021-08-01 10:38:06:177,2021-08-02 02:15:06:079
10,300907,桨叶轴承润滑油位低,2021-08-01 10:38:06:177,2021-08-02 02:15:06:079
10,910000,塔底停止按钮激活,2021-08-01 10:28:05:185,2021-08-01 10:28:06:145
10,300908,桨叶齿轮润滑油位低,2021-08-01 10:23:13:545,2021-08-01 10:28:06:145
10,300907,桨叶轴承润滑油位低,2021-08-01 10:23:13:545,2021-08-01 10:28:06:145
10,300908,桨叶齿轮润滑油位低,2021-08-01 09:31:20:581,2021-08-01 10:13:13:512
10,300907,桨叶轴承润滑油位低,2021-08-01 09:31:20:581,2021-08-01 10:13:13:512
10,230031,变桨系统重复故障,2021-08-01 09:21:45:589,2021-08-01 10:13:13:512
10,300712,变桨系统轴柜2温度超限,2021-08-01 09:21:45:569,2021-08-01 10:12:16:012
10,270005,机舱冷却风扇保护,2021-08-01 09:21:30:569,2021-08-01 10:13:13:512
10,270005,机舱冷却风扇保护,2021-08-01 09:21:17:629,2021-08-01 09:21:20:549
10,300712,变桨系统轴柜2温度超限,2021-08-01 09:21:15:149,2021-08-01 09:21:20:549
10,230031,变桨系统重复故障,2021-08-01 09:20:46:349,2021-08-01 09:20:50:129
10,300712,变桨系统轴柜2温度超限,2021-08-01 09:20:46:329,2021-08-01 09:20:50:129
10,290060,主轴承润滑故障(分油器堵塞),2021-08-01 09:14:40:216,2021-08-01 09:15:10:236
10,50035,液压系统主压力过低,2021-08-01 09:14:32:996,2021-08-01 09:20:21:309
10,50002,液压油泵马达保护,2021-08-01 09:12:47:716,2021-08-01 09:20:21:309
10,270005,机舱冷却风扇保护,2021-08-01 09:12:23:216,2021-08-01 09:20:21:309
10,300907,桨叶轴承润滑油位低,2021-08-01 00:04:45:024,2021-08-01 09:20:21:309
10,300908,桨叶齿轮润滑油位低,2021-08-01 00:04:45:024,2021-08-01 09:20:21:309
10,300712,变桨系统轴柜2温度超限,2021-07-31 23:55:10:011,2021-08-01 09:20:21:309
10,910006,SCADA停止按钮激活,2021-07-31 23:54:53:911,2021-08-01 09:20:21:310
10,230031,变桨系统重复故障,2021-07-31 23:51:36:871,2021-07-31 23:54:44:991
10,300712,变桨系统轴柜2温度超限,2021-07-31 23:51:36:851,2021-07-31 23:54:44:991
10,290060,主轴承润滑故障(分油器堵塞),2021-07-31 21:12:09:272,2021-07-31 21:12:39:292
10,300712,变桨系统轴柜2温度超限,2021-07-31 18:59:45:296,2021-07-31 23:51:11:831
10,130101,塔底控制柜UPS电池故障,2021-07-31 18:58:00:684,2021-07-31 19:38:14:891
10,290060,主轴承润滑故障(分油器堵塞),2021-07-31 09:09:38:350,2021-07-31 09:10:08:370
10,290060,主轴承润滑故障(分油器堵塞),2021-07-30 21:07:07:392,2021-07-30 21:07:37:412
10,290060,主轴承润滑故障(分油器堵塞),2021-07-30 09:04:36:450,2021-07-30 09:05:06:470
10,290060,主轴承润滑故障(分油器堵塞),2021-07-29 21:02:05:506,2021-07-29 21:02:35:526
10,300907,桨叶轴承润滑油位低,2021-07-29 12:19:39:390,2021-07-31 23:51:11:831
10,300908,桨叶齿轮润滑油位低,2021-07-29 12:19:39:390,2021-07-31 23:51:11:831
10,30152,变流器故障停机,2021-07-29 12:09:37:997,2021-07-29 12:09:38:657
10,290060,主轴承润滑故障(分油器堵塞),2021-07-29 08:59:34:559,2021-07-29 09:00:04:579
10,910007,画面停止按钮激活,2021-07-29 06:04:23:218,2021-07-29 12:09:37:977
10,300908,桨叶齿轮润滑油位低,2021-07-29 04:29:10:649,2021-07-29 12:09:37:977
10,300907,桨叶轴承润滑油位低,2021-07-29 04:29:10:649,2021-07-29 12:09:37:977
10,30152,变流器故障停机,2021-07-29 04:19:10:637,2021-07-29 12:09:37:977
10,30152,变流器故障停机,2021-07-29 04:17:33:785,2021-07-29 04:19:10:617
10,60004,自动解缆,2021-07-28 22:37:45:404,2021-07-28 22:48:01:356
10,290060,主轴承润滑故障(分油器堵塞),2021-07-28 20:57:03:619,2021-07-28 20:57:33:639
10,290060,主轴承润滑故障(分油器堵塞),2021-07-28 08:54:32:672,2021-07-28 08:55:02:692
10,60004,自动解缆,2021-07-27 22:30:52:197,2021-07-27 22:38:38:097
10,290060,主轴承润滑故障(分油器堵塞),2021-07-27 20:52:01:731,2021-07-27 20:52:31:751
10,290060,主轴承润滑故障(分油器堵塞),2021-07-27 08:49:30:784,2021-07-27 08:50:00:804
10,290060,主轴承润滑故障(分油器堵塞),2021-07-26 20:46:59:837,2021-07-26 20:47:29:857
10,290060,主轴承润滑故障(分油器堵塞),2021-07-26 08:44:28:894,2021-07-26 08:44:58:914
10,290060,主轴承润滑故障(分油器堵塞),2021-07-25 20:41:57:954,2021-07-25 20:42:27:974
10,290060,主轴承润滑故障(分油器堵塞),2021-07-25 08:39:27:017,2021-07-25 08:39:57:037
10,290060,主轴承润滑故障(分油器堵塞),2021-07-24 20:36:56:061,2021-07-24 20:37:26:081
10,290060,主轴承润滑故障(分油器堵塞),2021-07-24 08:34:25:121,2021-07-24 08:34:55:141
10,290060,主轴承润滑故障(分油器堵塞),2021-07-23 20:31:54:177,2021-07-23 20:32:24:197
10,290060,主轴承润滑故障(分油器堵塞),2021-07-23 08:29:23:230,2021-07-23 08:29:53:250
10,60004,自动解缆,2021-07-23 01:26:00:532,2021-07-23 01:35:16:724
10,300907,桨叶轴承润滑油位低,2021-07-22 22:37:05:360,2021-07-29 04:19:10:617
10,300908,桨叶齿轮润滑油位低,2021-07-22 22:37:05:360,2021-07-29 04:19:10:617
10,300691,桨叶轴承润滑出错,2021-07-22 22:31:56:020,2021-07-22 22:31:56:040
10,300691,桨叶轴承润滑出错,2021-07-22 22:30:55:980,2021-07-22 22:30:56:000
10,300691,桨叶轴承润滑出错,2021-07-22 22:29:55:940,2021-07-22 22:29:55:960
10,290060,主轴承润滑故障(分油器堵塞),2021-07-22 20:26:52:278,2021-07-22 20:27:22:298
10,300908,桨叶齿轮润滑油位低,2021-07-22 19:22:53:082,2021-07-22 22:27:05:328
10,300907,桨叶轴承润滑油位低,2021-07-22 19:22:53:082,2021-07-22 22:27:05:328
10,10011,机舱振动报警,2021-07-22 19:22:15:462,2021-07-22 22:27:05:328
10,300691,桨叶轴承润滑出错,2021-07-22 19:21:07:562,2021-07-22 19:21:07:582
10,300691,桨叶轴承润滑出错,2021-07-22 19:20:07:522,2021-07-22 19:20:07:542
10,300691,桨叶轴承润滑出错,2021-07-22 19:19:07:482,2021-07-22 19:19:07:502
10,300692,桨叶齿轮润滑出错,2021-07-22 19:16:36:330,2021-07-22 19:16:36:350
10,300691,桨叶轴承润滑出错,2021-07-22 19:15:53:430,2021-07-22 19:15:53:450
10,10011,机舱振动报警,2021-07-22 19:12:22:710,2021-07-22 19:12:53:050
10,290060,主轴承润滑故障(分油器堵塞),2021-07-22 08:24:21:330,2021-07-22 08:24:51:350
10,290060,主轴承润滑故障(分油器堵塞),2021-07-21 20:21:50:389,2021-07-21 20:22:20:409
10,290060,主轴承润滑故障(分油器堵塞),2021-07-21 08:19:19:452,2021-07-21 08:19:49:472
10,290060,主轴承润滑故障(分油器堵塞),2021-07-20 20:16:48:503,2021-07-20 20:17:18:523
10,290060,主轴承润滑故障(分油器堵塞),2021-07-20 08:14:17:569,2021-07-20 08:14:47:589
10,290060,主轴承润滑故障(分油器堵塞),2021-07-19 20:11:46:636,2021-07-19 20:12:16:656
10,300907,桨叶轴承润滑油位低,2021-07-19 09:25:51:721,2021-07-22 19:12:53:050
10,300908,桨叶齿轮润滑油位低,2021-07-19 09:25:51:721,2021-07-22 19:12:53:050
10,30152,变流器故障停机,2021-07-19 09:15:51:009,2021-07-19 09:15:51:329
10,290060,主轴承润滑故障(分油器堵塞),2021-07-19 08:09:15:694,2021-07-19 08:09:45:714
10,300907,桨叶轴承润滑油位低,2021-07-19 07:47:32:377,2021-07-19 09:15:50:989
10,300908,桨叶齿轮润滑油位低,2021-07-19 07:47:32:377,2021-07-19 09:15:50:989
10,910007,画面停止按钮激活,2021-07-19 07:39:16:717,2021-07-19 09:15:50:989
10,30152,变流器故障停机,2021-07-19 07:37:32:365,2021-07-19 09:15:50:989
10,30152,变流器故障停机,2021-07-19 00:10:56:343,2021-07-19 07:37:32:345
10,290060,主轴承润滑故障(分油器堵塞),2021-07-18 20:06:44:740,2021-07-18 20:07:14:760
10,290060,主轴承润滑故障(分油器堵塞),2021-07-18 08:04:13:809,2021-07-18 08:04:43:829
10,290060,主轴承润滑故障(分油器堵塞),2021-07-17 20:01:42:867,2021-07-17 20:02:12:887
10,290060,主轴承润滑故障(分油器堵塞),2021-07-17 07:59:11:928,2021-07-17 07:59:41:948
10,290060,主轴承润滑故障(分油器堵塞),2021-07-16 19:56:40:972,2021-07-16 19:57:10:992
10,290060,主轴承润滑故障(分油器堵塞),2021-07-16 07:54:10:030,2021-07-16 07:54:40:050
10,290060,主轴承润滑故障(分油器堵塞),2021-07-15 19:51:39:085,2021-07-15 19:52:09:105
10,290060,主轴承润滑故障(分油器堵塞),2021-07-15 07:49:08:181,2021-07-15 07:49:38:201
10,290060,主轴承润滑故障(分油器堵塞),2021-07-14 19:46:37:256,2021-07-14 19:47:07:276
10,290060,主轴承润滑故障(分油器堵塞),2021-07-14 07:44:06:357,2021-07-14 07:44:36:377
10,290060,主轴承润滑故障(分油器堵塞),2021-07-13 19:41:35:429,2021-07-13 19:42:05:449
10,290060,主轴承润滑故障(分油器堵塞),2021-07-13 07:39:04:505,2021-07-13 07:39:34:525
10,100511,低电压穿越,2021-07-12 19:36:49:542,2021-07-12 19:36:49:682
10,90002,变流器降容,2021-07-12 19:36:49:542,2021-07-12 19:36:49:582
10,290060,主轴承润滑故障(分油器堵塞),2021-07-12 16:13:34:537,2021-07-12 16:14:04:557
10,290060,主轴承润滑故障(分油器堵塞),2021-07-12 04:11:03:606,2021-07-12 04:11:33:626
10,290060,主轴承润滑故障(分油器堵塞),2021-07-11 16:08:32:664,2021-07-11 16:09:02:696
10,290060,主轴承润滑故障(分油器堵塞),2021-07-11 04:06:01:741,2021-07-11 04:06:31:761
10,60004,自动解缆,2021-07-11 00:49:31:786,2021-07-11 00:58:33:906
10,290060,主轴承润滑故障(分油器堵塞),2021-07-10 16:03:30:811,2021-07-10 16:04:00:831
10,290060,主轴承润滑故障(分油器堵塞),2021-07-10 04:00:59:885,2021-07-10 04:01:29:905
10,300907,桨叶轴承润滑油位低,2021-07-09 19:24:23:454,2021-07-19 07:37:32:345
10,300908,桨叶齿轮润滑油位低,2021-07-09 19:24:23:454,2021-07-19 07:37:32:345
10,300691,桨叶轴承润滑出错,2021-07-09 19:18:38:074,2021-07-09 19:18:38:094
10,300691,桨叶轴承润滑出错,2021-07-09 19:17:38:023,2021-07-09 19:17:38:043
10,300907,桨叶轴承润滑油位低,2021-07-09 16:29:18:252,2021-07-09 19:14:23:423
10,300908,桨叶齿轮润滑油位低,2021-07-09 16:29:18:252,2021-07-09 19:14:23:423
10,300114,变桨轴1后备电源欠电压,2021-07-09 16:19:18:232,2021-07-09 19:14:23:423
10,300115,变桨轴2后备电源欠电压,2021-07-09 16:19:18:232,2021-07-09 19:14:23:423
10,300116,变桨轴3后备电源欠电压,2021-07-09 16:19:18:232,2021-07-09 19:14:23:423
10,300131,变桨轴1充电回路断开,2021-07-09 16:19:18:232,2021-07-09 19:14:23:423
10,300132,变桨轴2充电回路断开,2021-07-09 16:19:18:232,2021-07-09 19:14:23:423
10,300133,变桨轴3充电回路断开,2021-07-09 16:19:18:232,2021-07-09 19:14:23:423
10,300908,桨叶齿轮润滑油位低,2021-07-09 16:09:03:392,2021-07-09 16:19:18:212
10,300907,桨叶轴承润滑油位低,2021-07-09 16:09:03:392,2021-07-09 16:19:18:212
10,300343,变桨轴3后备电源需更换,2021-07-09 15:59:57:150,2021-07-09 16:19:18:212
10,300341,变桨轴1后备电源需更换,2021-07-09 15:59:56:130,2021-07-09 16:19:18:212
10,300133,变桨轴3充电回路断开,2021-07-09 15:59:03:510,2021-07-09 16:19:18:212
10,300131,变桨轴1充电回路断开,2021-07-09 15:59:03:510,2021-07-09 16:19:18:212
10,300132,变桨轴2充电回路断开,2021-07-09 15:59:03:510,2021-07-09 16:19:18:212
10,300116,变桨轴3后备电源欠电压,2021-07-09 15:59:03:330,2021-07-09 16:19:18:212
10,300115,变桨轴2后备电源欠电压,2021-07-09 15:59:03:330,2021-07-09 16:19:18:212
10,300709,变桨安全链断开,2021-07-09 15:59:03:330,2021-07-09 16:19:18:212
10,300114,变桨轴1后备电源欠电压,2021-07-09 15:59:03:330,2021-07-09 16:19:18:212
10,300709,变桨安全链断开,2021-07-09 15:58:58:950,2021-07-09 15:59:03:310
10,30151,变流器通讯心跳超时,2021-07-09 15:58:44:160,2021-07-09 15:59:03:310
10,300116,变桨轴3后备电源欠电压,2021-07-09 15:58:41:690,2021-07-09 15:59:03:310
10,300114,变桨轴1后备电源欠电压,2021-07-09 15:58:41:690,2021-07-09 15:59:03:310
10,300115,变桨轴2后备电源欠电压,2021-07-09 15:58:41:690,2021-07-09 15:59:03:310
10,300312,变桨系统轴2驱动器故障,2021-07-09 15:58:36:771,2021-07-09 15:59:03:310
10,300311,变桨系统轴1驱动器故障,2021-07-09 15:58:36:771,2021-07-09 15:59:03:310
10,300313,变桨系统轴3驱动器故障,2021-07-09 15:58:36:771,2021-07-09 15:59:03:310
10,800011,风轮超速1紧停,2021-07-09 15:58:35:772,2021-07-09 15:59:03:311
10,800002,机舱紧停开关触发,2021-07-09 15:58:35:772,2021-07-09 15:59:03:311
10,800031,变频器并网开关故障,2021-07-09 15:58:35:772,2021-07-09 15:59:03:311
10,800015,机舱振动开关动作,2021-07-09 15:58:35:772,2021-07-09 15:59:03:311
10,800017,偏航扭缆限位开关动作,2021-07-09 15:58:35:772,2021-07-09 15:59:03:311
10,800003,机舱远程紧停开关触发,2021-07-09 15:58:35:772,2021-07-09 15:59:03:311
10,800030,变频器紧停,2021-07-09 15:58:35:772,2021-07-09 15:59:03:311
10,800070,安全系统紧停,2021-07-09 15:58:35:772,2021-07-09 15:59:03:311
10,800001,塔底紧停开关触发,2021-07-09 15:58:35:771,2021-07-09 15:59:03:310
10,300709,变桨安全链断开,2021-07-09 15:58:35:771,2021-07-09 15:58:35:791
10,130101,塔底控制柜UPS电池故障,2021-07-09 15:29:05:838,0000-00-00 00:00:00:000
10,300713,变桨系统轴柜3温度超限,2021-07-09 09:49:16:987,0000-00-00 00:00:00:000
10,300712,变桨系统轴柜2温度超限,2021-07-09 09:49:16:987,0000-00-00 00:00:00:000
10,300711,变桨系统轴柜1温度超限,2021-07-09 09:49:16:987,0000-00-00 00:00:00:000
10,300901,变桨轴1驱动器与控制器通讯故障,2021-07-09 09:48:52:487,0000-00-00 00:00:00:000
10,300903,变桨轴3驱动器与控制器通讯故障,2021-07-09 09:48:52:487,0000-00-00 00:00:00:000
10,300902,变桨轴2驱动器与控制器通讯故障,2021-07-09 09:48:52:487,0000-00-00 00:00:00:000
10,800017,偏航扭缆限位开关动作,2021-07-09 09:48:51:967,0000-00-00 00:00:00:000
10,800015,机舱振动开关动作,2021-07-09 09:48:51:967,0000-00-00 00:00:00:000
10,800003,机舱远程紧停开关触发,2021-07-09 09:48:51:967,0000-00-00 00:00:00:000
10,800002,机舱紧停开关触发,2021-07-09 09:48:51:967,0000-00-00 00:00:00:000
10,800011,风轮超速1紧停,2021-07-09 09:48:51:947,0000-00-00 00:00:00:000
10,130201,塔底控制柜UPS供电异常,2021-07-09 09:45:51:807,0000-00-00 00:00:00:000
10,130202,机舱控制柜UPS供电异常,2021-07-09 09:45:51:727,0000-00-00 00:00:00:000
10,100321,电网频率低于下限值,2021-07-09 09:45:51:607,0000-00-00 00:00:00:000
10,100122,电网B相电压低于下限值,2021-07-09 09:45:50:607,0000-00-00 00:00:00:000
10,100123,电网C相电压低于下限值,2021-07-09 09:45:50:607,0000-00-00 00:00:00:000
10,100701,电网线电压L1低于下限值,2021-07-09 09:45:50:607,0000-00-00 00:00:00:000
10,100703,电网线电压L3低于下限值,2021-07-09 09:45:50:607,0000-00-00 00:00:00:000
10,100702,电网线电压L2低于下限值,2021-07-09 09:45:50:607,0000-00-00 00:00:00:000
10,100121,电网A相电压低于下限值,2021-07-09 09:45:50:607,0000-00-00 00:00:00:000
10,300964,变桨电网电压故障,2021-07-09 09:45:50:247,2021-07-09 09:48:52:487
10,800070,安全系统紧停,2021-07-09 09:45:47:327,0000-00-00 00:00:00:000
10,800030,变频器紧停,2021-07-09 09:45:47:327,0000-00-00 00:00:00:000
10,30124,变流器LVRT超时/失败,2021-07-09 09:45:46:727,0000-00-00 00:00:00:000
10,290060,主轴承润滑故障(分油器堵塞),2021-07-09 00:25:57:152,2021-07-09 00:26:27:172
10,290060,主轴承润滑故障(分油器堵塞),2021-07-08 12:23:26:236,2021-07-08 12:23:56:256
10,290060,主轴承润滑故障(分油器堵塞),2021-07-08 00:20:55:306,2021-07-08 00:21:25:326
10,290060,主轴承润滑故障(分油器堵塞),2021-07-07 12:18:24:371,2021-07-07 12:18:54:391
10,290060,主轴承润滑故障(分油器堵塞),2021-07-07 00:15:53:435,2021-07-07 00:16:23:455
10,60004,自动解缆,2021-07-06 18:45:28:744,2021-07-06 18:54:07:877
10,290060,主轴承润滑故障(分油器堵塞),2021-07-06 12:13:22:503,2021-07-06 12:13:52:523
10,290060,主轴承润滑故障(分油器堵塞),2021-07-06 00:10:51:567,2021-07-06 00:11:21:587
10,290060,主轴承润滑故障(分油器堵塞),2021-07-05 12:08:20:630,2021-07-05 12:08:50:650
10,290060,主轴承润滑故障(分油器堵塞),2021-07-05 00:05:49:694,2021-07-05 00:06:19:714
10,290060,主轴承润滑故障(分油器堵塞),2021-07-04 12:03:18:761,2021-07-04 12:03:48:781
10,290060,主轴承润滑故障(分油器堵塞),2021-07-04 00:00:47:834,2021-07-04 00:01:17:854
10,290060,主轴承润滑故障(分油器堵塞),2021-07-03 11:58:16:883,2021-07-03 11:58:46:903
10,290060,主轴承润滑故障(分油器堵塞),2021-07-02 23:55:45:958,2021-07-02 23:56:15:978
10,290060,主轴承润滑故障(分油器堵塞),2021-07-02 11:53:15:030,2021-07-02 11:53:45:050
10,290060,主轴承润滑故障(分油器堵塞),2021-07-01 23:50:44:097,2021-07-01 23:51:14:117
