风机名,状态码,状态码描述,激活时间,复位时间
20,290050,主轴承润滑油油位低, 2021-09-20 11:31:50:595, 2021-09-20 13:18:03:096
20,300115,变桨轴2后备电源欠电压, 2021-09-20 11:31:39:815, 2021-09-20 11:31:40:575
20,300114,变桨轴1后备电源欠电压, 2021-09-20 11:31:39:815, 2021-09-20 11:31:40:575
20,300116,变桨轴3后备电源欠电压, 2021-09-20 11:31:39:815, 2021-09-20 11:31:40:575
20,910007,画面停止按钮激活, 2021-09-20 11:31:19:455, 2021-09-20 11:31:39:795
20,290050,主轴承润滑油油位低, 2021-09-20 11:30:10:795, 2021-09-20 11:31:39:795
20,300114,变桨轴1后备电源欠电压, 2021-09-20 11:30:00:795, 2021-09-20 11:31:39:795
20,300115,变桨轴2后备电源欠电压, 2021-09-20 11:30:00:795, 2021-09-20 11:31:39:795
20,300116,变桨轴3后备电源欠电压, 2021-09-20 11:30:00:795, 2021-09-20 11:31:39:795
20,290050,主轴承润滑油油位低, 2021-09-20 11:29:54:075, 2021-09-20 11:30:00:775
20,300114,变桨轴1后备电源欠电压, 2021-09-20 11:29:44:075, 2021-09-20 11:30:00:775
20,300116,变桨轴3后备电源欠电压, 2021-09-20 11:29:44:075, 2021-09-20 11:30:00:775
20,300115,变桨轴2后备电源欠电压, 2021-09-20 11:29:44:075, 2021-09-20 11:30:00:775
20,300709,变桨安全链断开, 2021-09-20 11:29:43:975, 2021-09-20 13:23:00:756
20,800070,安全系统紧停, 2021-09-20 11:29:43:795, 2021-09-20 11:29:44:055
20,300114,变桨轴1后备电源欠电压, 2021-09-20 11:29:43:795, 2021-09-20 11:29:44:055
20,300115,变桨轴2后备电源欠电压, 2021-09-20 11:29:43:795, 2021-09-20 11:29:44:055
20,300116,变桨轴3后备电源欠电压, 2021-09-20 11:29:43:795, 2021-09-20 11:29:44:055
20,30151,变流器通讯心跳超时, 2021-09-20 11:28:59:735, 2021-09-20 11:29:43:775
20,290050,主轴承润滑油油位低, 2021-09-20 11:27:52:095, 2021-09-20 11:29:43:775
20,100321,电网频率低于下限值, 2021-09-20 11:27:47:095, 2021-09-20 11:29:43:775
20,300341,变桨轴1后备电源需更换, 2021-09-20 11:27:46:275, 2021-09-20 11:29:43:775
20,300342,变桨轴2后备电源需更换, 2021-09-20 11:27:46:275, 2021-09-20 11:29:43:776
20,100703,电网线电压L3低于下限值, 2021-09-20 11:27:43:095, 2021-09-20 11:29:43:775
20,100701,电网线电压L1低于下限值, 2021-09-20 11:27:43:095, 2021-09-20 11:29:43:775
20,100123,电网C相电压低于下限值, 2021-09-20 11:27:43:095, 2021-09-20 11:29:43:775
20,100122,电网B相电压低于下限值, 2021-09-20 11:27:43:095, 2021-09-20 11:29:43:775
20,100121,电网A相电压低于下限值, 2021-09-20 11:27:43:095, 2021-09-20 11:29:43:775
20,100702,电网线电压L2低于下限值, 2021-09-20 11:27:43:095, 2021-09-20 11:29:43:775
20,800070,安全系统紧停, 2021-09-20 11:27:42:095, 2021-09-20 11:29:43:776
20,300116,变桨轴3后备电源欠电压, 2021-09-20 11:27:42:095, 2021-09-20 11:29:43:775
20,300114,变桨轴1后备电源欠电压, 2021-09-20 11:27:42:095, 2021-09-20 11:29:43:775
20,300115,变桨轴2后备电源欠电压, 2021-09-20 11:27:42:095, 2021-09-20 11:29:43:775
20,800030,变频器紧停, 2021-09-20 11:27:42:095, 2021-09-20 11:29:43:776
20,300116,变桨轴3后备电源欠电压, 2021-09-20 11:27:41:535, 2021-09-20 11:27:42:075
20,300115,变桨轴2后备电源欠电压, 2021-09-20 11:27:41:535, 2021-09-20 11:27:42:075
20,300114,变桨轴1后备电源欠电压, 2021-09-20 11:27:41:535, 2021-09-20 11:27:42:075
20,300901,变桨轴1驱动器与控制器通讯故障, 2021-09-20 11:27:41:355, 2021-09-20 11:27:41:375
20,800030,变频器紧停, 2021-09-20 11:27:41:355, 2021-09-20 11:27:42:075
20,300903,变桨轴3驱动器与控制器通讯故障, 2021-09-20 11:27:41:355, 2021-09-20 11:27:41:375
20,800070,安全系统紧停, 2021-09-20 11:27:41:355, 2021-09-20 11:27:42:075
20,300902,变桨轴2驱动器与控制器通讯故障, 2021-09-20 11:27:41:355, 2021-09-20 11:27:41:375
20,300311,变桨系统轴1驱动器故障, 2021-09-20 11:26:50:295, 2021-09-20 11:27:41:335
20,300312,变桨系统轴2驱动器故障, 2021-09-20 11:26:50:295, 2021-09-20 11:27:41:335
20,300313,变桨系统轴3驱动器故障, 2021-09-20 11:26:50:295, 2021-09-20 11:27:41:335
20,290050,主轴承润滑油油位低, 2021-09-20 11:26:49:275, 2021-09-20 11:27:41:335
20,900224, 机舱DO9322-04模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:336
20,900261, 机舱AT4222-01模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:336
20,900242, 机舱AI4622-02模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:336
20,900251, 机舱DC1198-01模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:336
20,900281, 机舱电源PS9400-02模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:337
20,900263, 机舱AT4222-03模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:336
20,900286, 机舱电源PS3300-01模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:337
20,900233, 机舱SO4110-01模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:336
20,900243, 机舱AI4622-03模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:336
20,900264, 机舱AT4222-04模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:336
20,900265, 机舱AT4222-05模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:336
20,900222, 机舱DO9322-02模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:336
20,900231, 机舱SI4100-01模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:336
20,900252, 机舱DC1198-02模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:336
20,900221, 机舱DO9322-01模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:336
20,900223, 机舱DO9322-03模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:336
20,900262, 机舱AT4222-02模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:336
20,900241, 机舱AI4622-01模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:336
20,900232, 机舱SI4100-02模块故障, 2021-09-20 11:26:36:896, 2021-09-20 11:27:41:336
20,900203, 机舱DI9371-03模块故障, 2021-09-20 11:26:36:895, 2021-09-20 11:27:41:336
20,900202, 机舱DI9371-02模块故障, 2021-09-20 11:26:36:895, 2021-09-20 11:27:41:336
20,900207, 机舱DI9371-07模块故障, 2021-09-20 11:26:36:895, 2021-09-20 11:27:41:336
20,900205, 机舱DI9371-05模块故障, 2021-09-20 11:26:36:895, 2021-09-20 11:27:41:336
20,900201, 机舱DI9371-01模块故障, 2021-09-20 11:26:36:895, 2021-09-20 11:27:41:336
20,900204, 机舱DI9371-04模块故障, 2021-09-20 11:26:36:895, 2021-09-20 11:27:41:336
20,900206, 机舱DI9371-06模块故障, 2021-09-20 11:26:36:895, 2021-09-20 11:27:41:336
20,300711,变桨系统轴柜1温度超限, 2021-09-20 09:55:50:730, 2021-09-20 11:27:41:335
20,300712,变桨系统轴柜2温度超限, 2021-09-20 09:55:50:730, 2021-09-20 11:27:41:336
20,300713,变桨系统轴柜3温度超限, 2021-09-20 09:55:50:730, 2021-09-20 11:27:41:336
20,300901,变桨轴1驱动器与控制器通讯故障, 2021-09-20 09:55:26:230, 2021-09-20 11:27:41:336
20,300902,变桨轴2驱动器与控制器通讯故障, 2021-09-20 09:55:26:230, 2021-09-20 11:27:41:336
20,300903,变桨轴3驱动器与控制器通讯故障, 2021-09-20 09:55:26:230, 2021-09-20 11:27:41:336
20,800002,机舱紧停开关触发, 2021-09-20 09:55:25:710, 2021-09-20 11:27:41:336
20,800011,风轮超速1紧停, 2021-09-20 09:55:25:710, 2021-09-20 11:27:41:336
20,800017,偏航扭缆限位开关动作, 2021-09-20 09:55:25:710, 2021-09-20 11:27:41:336
20,800015,机舱振动开关动作, 2021-09-20 09:55:25:710, 2021-09-20 11:27:41:336
20,800003,机舱远程紧停开关触发, 2021-09-20 09:55:25:710, 2021-09-20 11:27:41:336
20,130202,机舱控制柜UPS供电异常, 2021-09-20 09:52:25:470, 2021-09-20 11:27:41:335
20,130201,塔底控制柜UPS供电异常, 2021-09-20 09:52:25:450, 2021-09-20 11:27:41:335
20,300964,变桨电网电压故障, 2021-09-20 09:52:23:810, 2021-09-20 09:55:26:230
20,100321,电网频率低于下限值, 2021-09-20 09:52:06:090, 2021-09-20 11:27:41:335
20,100702,电网线电压L2低于下限值, 2021-09-20 09:52:05:090, 2021-09-20 11:27:41:335
20,100701,电网线电压L1低于下限值, 2021-09-20 09:52:05:090, 2021-09-20 11:27:41:335
20,100122,电网B相电压低于下限值, 2021-09-20 09:52:05:090, 2021-09-20 11:27:41:335
20,100121,电网A相电压低于下限值, 2021-09-20 09:52:05:090, 2021-09-20 11:27:41:335
20,100123,电网C相电压低于下限值, 2021-09-20 09:52:04:830, 2021-09-20 11:27:41:335
20,100703,电网线电压L3低于下限值, 2021-09-20 09:52:04:830, 2021-09-20 11:27:41:335
20,800001,塔底紧停开关触发, 2021-09-20 09:51:52:830, 2021-09-20 11:27:41:336
20,910008,塔底紧停开关激活, 2021-09-20 09:51:52:830, 2021-09-20 11:27:41:337
20,300907,桨叶轴承润滑油位低, 2021-09-17 09:10:32:156, 2021-09-20 11:27:41:336
20,300908,桨叶齿轮润滑油位低, 2021-09-17 09:10:32:156, 2021-09-20 11:27:41:336
20,910000,塔底停止按钮激活, 2021-09-17 09:03:39:825, 2021-09-20 11:27:41:337
20,910007,画面停止按钮激活, 2021-09-17 09:02:24:285, 0000-00-00 00:00:00:000
20,290050,主轴承润滑油油位低, 2021-09-17 09:00:42:145, 2021-09-20 09:55:30:710
20,800070,安全系统紧停, 2021-09-17 09:00:32:145, 0000-00-00 00:00:00:000
20,800030,变频器紧停, 2021-09-17 09:00:32:145, 0000-00-00 00:00:00:000
20,30116,变流器硬件监测链路故障1, 2021-09-17 09:00:32:145, 0000-00-00 00:00:00:000
20,290050,主轴承润滑油油位低, 2021-09-17 08:56:48:065, 2021-09-17 09:00:32:125
20,30116,变流器硬件监测链路故障1, 2021-09-17 08:56:38:085, 2021-09-17 09:00:32:125
20,800070,安全系统紧停, 2021-09-17 08:56:38:065, 2021-09-17 09:00:32:125
20,800030,变频器紧停, 2021-09-17 08:56:38:065, 2021-09-17 09:00:32:125
20,800030,变频器紧停, 2021-09-17 08:56:37:565, 2021-09-17 08:56:38:045
20,800070,安全系统紧停, 2021-09-17 08:56:37:565, 2021-09-17 08:56:38:045
20,800030,变频器紧停, 2021-09-17 08:56:36:985, 2021-09-17 08:56:37:545
20,800070,安全系统紧停, 2021-09-17 08:56:36:985, 2021-09-17 08:56:37:545
20,800030,变频器紧停, 2021-09-17 08:56:30:885, 2021-09-17 08:56:36:965
20,800070,安全系统紧停, 2021-09-17 08:56:30:885, 2021-09-17 08:56:36:965
20,800070,安全系统紧停, 2021-09-17 08:56:30:545, 2021-09-17 08:56:30:865
20,800030,变频器紧停, 2021-09-17 08:56:30:545, 2021-09-17 08:56:30:865
20,800030,变频器紧停, 2021-09-17 08:56:30:025, 2021-09-17 08:56:30:525
20,800070,安全系统紧停, 2021-09-17 08:56:30:025, 2021-09-17 08:56:30:525
20,290050,主轴承润滑油油位低, 2021-09-17 08:56:14:805, 2021-09-17 08:56:30:005
20,800030,变频器紧停, 2021-09-17 08:56:04:805, 2021-09-17 08:56:30:005
20,800070,安全系统紧停, 2021-09-17 08:56:04:805, 2021-09-17 08:56:30:005
20,30151,变流器通讯心跳超时, 2021-09-17 08:56:04:805, 2021-09-17 08:56:30:005
20,30151,变流器通讯心跳超时, 2021-09-17 08:56:03:285, 2021-09-17 08:56:04:785
20,300132,变桨轴2充电回路断开, 2021-09-17 08:56:03:265, 2021-09-17 08:56:04:785
20,300133,变桨轴3充电回路断开, 2021-09-17 08:56:03:265, 2021-09-17 08:56:04:785
20,800030,变频器紧停, 2021-09-17 08:56:03:265, 2021-09-17 08:56:04:785
20,300131,变桨轴1充电回路断开, 2021-09-17 08:56:03:265, 2021-09-17 08:56:04:785
20,800070,安全系统紧停, 2021-09-17 08:56:03:265, 2021-09-17 08:56:04:785
20,290050,主轴承润滑油油位低, 2021-09-17 08:55:59:705, 2021-09-17 08:56:03:245
20,300133,变桨轴3充电回路断开, 2021-09-17 08:55:49:885, 2021-09-17 08:56:03:245
20,300132,变桨轴2充电回路断开, 2021-09-17 08:55:49:885, 2021-09-17 08:56:03:245
20,300131,变桨轴1充电回路断开, 2021-09-17 08:55:49:885, 2021-09-17 08:56:03:245
20,30151,变流器通讯心跳超时, 2021-09-17 08:55:49:725, 2021-09-17 08:56:03:245
20,800070,安全系统紧停, 2021-09-17 08:55:49:705, 2021-09-17 08:56:03:245
20,300901,变桨轴1驱动器与控制器通讯故障, 2021-09-17 08:55:49:705, 2021-09-17 08:55:49:725
20,300902,变桨轴2驱动器与控制器通讯故障, 2021-09-17 08:55:49:705, 2021-09-17 08:55:49:725
20,300903,变桨轴3驱动器与控制器通讯故障, 2021-09-17 08:55:49:705, 2021-09-17 08:55:49:725
20,800030,变频器紧停, 2021-09-17 08:55:49:705, 2021-09-17 08:56:03:245
20,30151,变流器通讯心跳超时, 2021-09-17 08:55:46:185, 2021-09-17 08:55:49:685
20,300313,变桨系统轴3驱动器故障, 2021-09-17 08:55:41:065, 2021-09-17 08:55:49:686
20,300312,变桨系统轴2驱动器故障, 2021-09-17 08:55:41:065, 2021-09-17 08:55:49:685
20,300311,变桨系统轴1驱动器故障, 2021-09-17 08:55:41:065, 2021-09-17 08:55:49:685
20,290050,主轴承润滑油油位低, 2021-09-17 08:55:40:065, 2021-09-17 08:55:49:685
20,900265, 机舱AT4222-05模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:687
20,900243, 机舱AI4622-03模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:686
20,900221, 机舱DO9322-01模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:686
20,900223, 机舱DO9322-03模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:686
20,900242, 机舱AI4622-02模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:686
20,900233, 机舱SO4110-01模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:686
20,900261, 机舱AT4222-01模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:686
20,900281, 机舱电源PS9400-02模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:687
20,900252, 机舱DC1198-02模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:686
20,900264, 机舱AT4222-04模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:687
20,900232, 机舱SI4100-02模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:686
20,900251, 机舱DC1198-01模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:686
20,900231, 机舱SI4100-01模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:686
20,900241, 机舱AI4622-01模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:686
20,900222, 机舱DO9322-02模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:686
20,900262, 机舱AT4222-02模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:686
20,900263, 机舱AT4222-03模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:687
20,900224, 机舱DO9322-04模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:686
20,900286, 机舱电源PS3300-01模块故障, 2021-09-17 08:55:27:686, 2021-09-17 08:55:49:687
20,900205, 机舱DI9371-05模块故障, 2021-09-17 08:55:27:685, 2021-09-17 08:55:49:686
20,900206, 机舱DI9371-06模块故障, 2021-09-17 08:55:27:685, 2021-09-17 08:55:49:686
20,900204, 机舱DI9371-04模块故障, 2021-09-17 08:55:27:685, 2021-09-17 08:55:49:686
20,900201, 机舱DI9371-01模块故障, 2021-09-17 08:55:27:685, 2021-09-17 08:55:49:686
20,900203, 机舱DI9371-03模块故障, 2021-09-17 08:55:27:685, 2021-09-17 08:55:49:686
20,900202, 机舱DI9371-02模块故障, 2021-09-17 08:55:27:685, 2021-09-17 08:55:49:686
20,900207, 机舱DI9371-07模块故障, 2021-09-17 08:55:27:685, 2021-09-17 08:55:49:686
20,300713,变桨系统轴柜3温度超限, 2021-09-17 08:50:14:385, 2021-09-17 08:55:49:686
20,300712,变桨系统轴柜2温度超限, 2021-09-17 08:50:14:385, 2021-09-17 08:55:49:686
20,300711,变桨系统轴柜1温度超限, 2021-09-17 08:50:14:385, 2021-09-17 08:55:49:686
20,300903,变桨轴3驱动器与控制器通讯故障, 2021-09-17 08:49:49:885, 2021-09-17 08:55:49:686
20,300902,变桨轴2驱动器与控制器通讯故障, 2021-09-17 08:49:49:885, 2021-09-17 08:55:49:686
20,300901,变桨轴1驱动器与控制器通讯故障, 2021-09-17 08:49:49:885, 2021-09-17 08:55:49:686
20,800015,机舱振动开关动作, 2021-09-17 08:49:49:365, 2021-09-17 08:55:49:686
20,800011,风轮超速1紧停, 2021-09-17 08:49:49:365, 2021-09-17 08:55:49:686
20,800003,机舱远程紧停开关触发, 2021-09-17 08:49:49:365, 2021-09-17 08:55:49:686
20,800002,机舱紧停开关触发, 2021-09-17 08:49:49:365, 2021-09-17 08:55:49:686
20,800017,偏航扭缆限位开关动作, 2021-09-17 08:49:49:365, 2021-09-17 08:55:49:686
20,300908,桨叶齿轮润滑油位低, 2021-09-17 08:47:23:965, 2021-09-17 08:55:49:686
20,300907,桨叶轴承润滑油位低, 2021-09-17 08:47:23:965, 2021-09-17 08:55:49:686
20,130202,机舱控制柜UPS供电异常, 2021-09-17 08:46:49:125, 2021-09-17 08:55:49:685
20,130201,塔底控制柜UPS供电异常, 2021-09-17 08:46:49:105, 2021-09-17 08:55:49:685
20,300964,变桨电网电压故障, 2021-09-17 08:46:47:445, 2021-09-17 08:49:49:885
20,100321,电网频率低于下限值, 2021-09-17 08:46:39:705, 2021-09-17 08:55:49:685
20,100121,电网A相电压低于下限值, 2021-09-17 08:46:38:705, 2021-09-17 08:55:49:685
20,100702,电网线电压L2低于下限值, 2021-09-17 08:46:38:705, 2021-09-17 08:55:49:685
20,100123,电网C相电压低于下限值, 2021-09-17 08:46:38:705, 2021-09-17 08:55:49:685
20,100701,电网线电压L1低于下限值, 2021-09-17 08:46:38:705, 2021-09-17 08:55:49:685
20,100703,电网线电压L3低于下限值, 2021-09-17 08:46:38:705, 2021-09-17 08:55:49:685
20,100122,电网B相电压低于下限值, 2021-09-17 08:46:38:705, 2021-09-17 08:55:49:685
20,800001,塔底紧停开关触发, 2021-09-17 08:46:35:585, 2021-09-17 08:55:49:686
20,910008,塔底紧停开关激活, 2021-09-17 08:46:35:585, 2021-09-17 08:55:49:687
20,30131,变流器UPS电源故障, 2021-09-17 08:46:35:205, 2021-09-17 08:55:49:685
20,290050,主轴承润滑油油位低, 2021-09-17 08:37:33:951, 2021-09-17 08:49:54:365
20,30116,变流器硬件监测链路故障1, 2021-09-17 08:37:23:971, 2021-09-17 08:55:49:685
20,800070,安全系统紧停, 2021-09-17 08:37:23:951, 2021-09-17 08:55:49:686
20,300907,桨叶轴承润滑油位低, 2021-09-16 18:56:24:262, 0000-00-00 00:00:00:000
20,300908,桨叶齿轮润滑油位低, 2021-09-16 18:56:24:262, 0000-00-00 00:00:00:000
20,290050,主轴承润滑油油位低, 2021-09-16 18:46:34:247, 0000-00-00 00:00:00:000
20,910007,画面停止按钮激活, 2021-09-16 18:46:31:907, 0000-00-00 00:00:00:000
20,30116,变流器硬件监测链路故障1, 2021-09-16 18:46:24:267, 0000-00-00 00:00:00:000
20,800070,安全系统紧停, 2021-09-16 18:46:24:247, 0000-00-00 00:00:00:000
20,800030,变频器紧停, 2021-09-16 18:46:24:247, 0000-00-00 00:00:00:000
20,800070,安全系统紧停, 2021-09-16 18:46:18:287, 2021-09-16 18:46:24:227
20,800030,变频器紧停, 2021-09-16 18:46:18:287, 2021-09-16 18:46:24:227
20,30116,变流器硬件监测链路故障1, 2021-09-16 18:46:18:287, 2021-09-16 18:46:24:227
20,300908,桨叶齿轮润滑油位低, 2021-09-16 17:20:43:351, 2021-09-16 18:46:18:267
20,300907,桨叶轴承润滑油位低, 2021-09-16 17:20:43:351, 2021-09-16 18:46:18:267
20,290050,主轴承润滑油油位低, 2021-09-16 17:10:53:340, 2021-09-16 18:46:18:267
20,910007,画面停止按钮激活, 2021-09-16 17:10:50:300, 2021-09-16 18:46:18:267
20,30116,变流器硬件监测链路故障1, 2021-09-16 17:10:43:360, 2021-09-16 18:46:18:267
20,800070,安全系统紧停, 2021-09-16 17:10:43:340, 2021-09-16 18:46:18:267
20,800030,变频器紧停, 2021-09-16 17:10:43:340, 2021-09-16 18:46:18:267
20,290050,主轴承润滑油油位低, 2021-09-16 17:10:42:640, 2021-09-16 17:10:43:320
20,30116,变流器硬件监测链路故障1, 2021-09-16 17:10:33:700, 2021-09-16 17:10:43:320
20,800030,变频器紧停, 2021-09-16 17:10:32:640, 2021-09-16 17:10:43:320
20,800070,安全系统紧停, 2021-09-16 17:10:32:640, 2021-09-16 17:10:43:320
20,30152,变流器故障停机, 2021-09-16 17:09:37:000, 2021-09-16 17:10:32:620
20,800070,安全系统紧停, 2021-09-16 17:09:36:980, 2021-09-16 17:10:32:620
20,800030,变频器紧停, 2021-09-16 17:09:36:960, 2021-09-16 17:10:32:620
20,300908,桨叶齿轮润滑油位低, 2021-09-16 15:44:36:999, 2021-09-16 17:10:32:620
20,300907,桨叶轴承润滑油位低, 2021-09-16 15:44:36:999, 2021-09-16 17:10:32:620
20,290050,主轴承润滑油油位低, 2021-09-16 15:34:46:999, 2021-09-16 17:10:32:620
20,60005,手动偏航, 2021-09-16 15:34:39:999, 2021-09-16 15:34:40:139
20,290050,主轴承润滑油油位低, 2021-09-16 15:34:33:639, 2021-09-16 15:34:36:979
20,60005,手动偏航, 2021-09-16 15:34:26:639, 2021-09-16 15:34:36:979
20,300709,变桨安全链断开, 2021-09-16 15:34:19:364, 2021-09-16 17:09:36:980
20,800070,安全系统紧停, 2021-09-16 15:34:19:184, 2021-09-16 15:34:19:984
20,290050,主轴承润滑油油位低, 2021-09-16 15:34:15:944, 2021-09-16 15:34:19:164
20,60005,手动偏航, 2021-09-16 15:34:08:944, 2021-09-16 15:34:19:164
20,800001,塔底紧停开关触发, 2021-09-16 15:34:05:944, 2021-09-16 15:34:19:164
20,910008,塔底紧停开关激活, 2021-09-16 15:34:05:944, 2021-09-16 15:34:19:164
20,800070,安全系统紧停, 2021-09-16 15:34:05:944, 2021-09-16 15:34:19:164
20,800001,塔底紧停开关触发, 2021-09-16 15:34:05:684, 2021-09-16 15:34:05:924
20,910008,塔底紧停开关激活, 2021-09-16 15:34:05:684, 2021-09-16 15:34:05:924
20,800070,安全系统紧停, 2021-09-16 15:34:05:684, 2021-09-16 15:34:05:924
20,800070,安全系统紧停, 2021-09-16 15:34:05:464, 2021-09-16 15:34:05:664
20,910008,塔底紧停开关激活, 2021-09-16 15:34:05:464, 2021-09-16 15:34:05:664
20,800001,塔底紧停开关触发, 2021-09-16 15:34:05:464, 2021-09-16 15:34:05:664
20,910008,塔底紧停开关激活, 2021-09-16 15:34:05:224, 2021-09-16 15:34:05:444
20,800070,安全系统紧停, 2021-09-16 15:34:05:224, 2021-09-16 15:34:05:444
20,800001,塔底紧停开关触发, 2021-09-16 15:34:05:224, 2021-09-16 15:34:05:444
20,800070,安全系统紧停, 2021-09-16 15:34:04:964, 2021-09-16 15:34:05:204
20,800001,塔底紧停开关触发, 2021-09-16 15:34:04:964, 2021-09-16 15:34:05:204
20,910008,塔底紧停开关激活, 2021-09-16 15:34:04:964, 2021-09-16 15:34:05:204
20,910008,塔底紧停开关激活, 2021-09-16 15:34:04:664, 2021-09-16 15:34:04:944
20,800070,安全系统紧停, 2021-09-16 15:34:04:664, 2021-09-16 15:34:04:944
20,800001,塔底紧停开关触发, 2021-09-16 15:34:04:664, 2021-09-16 15:34:04:944
20,800001,塔底紧停开关触发, 2021-09-16 15:34:04:284, 2021-09-16 15:34:04:644
20,800070,安全系统紧停, 2021-09-16 15:34:04:284, 2021-09-16 15:34:04:644
20,910008,塔底紧停开关激活, 2021-09-16 15:34:04:284, 2021-09-16 15:34:04:644
20,800070,安全系统紧停, 2021-09-16 15:34:03:764, 2021-09-16 15:34:04:264
20,800001,塔底紧停开关触发, 2021-09-16 15:34:03:764, 2021-09-16 15:34:04:264
20,800030,变频器紧停, 2021-09-16 15:34:03:764, 2021-09-16 15:34:04:264
20,910008,塔底紧停开关激活, 2021-09-16 15:34:03:764, 2021-09-16 15:34:04:264
20,290050,主轴承润滑油油位低, 2021-09-16 15:33:43:384, 2021-09-16 15:34:03:744
20,60005,手动偏航, 2021-09-16 15:33:36:384, 2021-09-16 15:34:03:744
20,30151,变流器通讯心跳超时, 2021-09-16 15:33:33:404, 2021-09-16 15:34:03:744
20,800030,变频器紧停, 2021-09-16 15:33:33:384, 2021-09-16 15:34:03:744
20,800001,塔底紧停开关触发, 2021-09-16 15:33:33:384, 2021-09-16 15:34:03:744
20,910008,塔底紧停开关激活, 2021-09-16 15:33:33:384, 2021-09-16 15:34:03:744
20,800070,安全系统紧停, 2021-09-16 15:33:33:384, 2021-09-16 15:34:03:744
20,30151,变流器通讯心跳超时, 2021-09-16 15:33:17:744, 2021-09-16 15:33:33:364
20,290050,主轴承润滑油油位低, 2021-09-16 15:32:42:564, 2021-09-16 15:33:33:364
20,60005,手动偏航, 2021-09-16 15:32:35:564, 2021-09-16 15:33:33:364
20,800001,塔底紧停开关触发, 2021-09-16 15:32:32:564, 2021-09-16 15:33:33:364
20,800030,变频器紧停, 2021-09-16 15:32:32:564, 2021-09-16 15:33:33:364
20,910008,塔底紧停开关激活, 2021-09-16 15:32:32:564, 2021-09-16 15:33:33:364
20,800070,安全系统紧停, 2021-09-16 15:32:32:564, 2021-09-16 15:33:33:364
20,910008,塔底紧停开关激活, 2021-09-16 15:32:32:364, 2021-09-16 15:32:32:544
20,800070,安全系统紧停, 2021-09-16 15:32:32:364, 2021-09-16 15:32:32:544
20,800030,变频器紧停, 2021-09-16 15:32:32:364, 2021-09-16 15:32:32:544
20,800001,塔底紧停开关触发, 2021-09-16 15:32:32:364, 2021-09-16 15:32:32:544
20,800001,塔底紧停开关触发, 2021-09-16 15:32:32:044, 2021-09-16 15:32:32:344
20,910008,塔底紧停开关激活, 2021-09-16 15:32:32:044, 2021-09-16 15:32:32:344
20,800070,安全系统紧停, 2021-09-16 15:32:32:044, 2021-09-16 15:32:32:344
20,800030,变频器紧停, 2021-09-16 15:32:32:044, 2021-09-16 15:32:32:344
20,100321,电网频率低于下限值, 2021-09-16 09:17:07:542, 2021-09-16 15:32:32:024
20,100123,电网C相电压低于下限值, 2021-09-16 09:17:06:542, 2021-09-16 15:32:32:024
20,100121,电网A相电压低于下限值, 2021-09-16 09:17:06:542, 2021-09-16 15:32:32:024
20,100701,电网线电压L1低于下限值, 2021-09-16 09:17:06:542, 2021-09-16 15:32:32:024
20,100702,电网线电压L2低于下限值, 2021-09-16 09:17:06:542, 2021-09-16 15:32:32:024
